#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|web_id_locator(deprecated)
1758179|2007-07-23T13:28:25.010000|38.225|16.676|59.6|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|REGGIO CALABRIA|0
1758269|2007-07-23T18:19:00.510000|41.956|14.041|10.6|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|L`AQUILA|0
1758309|2007-07-23T20:49:01.030000|39.11|15.543|270|BULLETIN-SISPICK||||ML|2.9|Bollettino Sismico Italiano INGV|COSENZA|0
1758399|2007-07-24T16:26:58.570000|42.437|12.996|9.8|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|RIETI|0
1758419|2007-07-24T18:50:16.640000|41.936|15.651|1.3|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|FOGGIA|0
1758579|2007-07-25T10:31:06.910000|45.135|7.367|16.5|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|TORINO|0
1758669|2007-07-25T20:42:01.020000|38.611|15.475|163.8|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|VIBO VALENTIA|0
1758679|2007-07-25T20:51:56.070000|38.549|14.826|7.2|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|MESSINA|0
1758719|2007-07-25T23:58:50.750000|41.875|15.69|5.3|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|FOGGIA|0
1758759|2007-07-26T06:38:57.380000|38.227|15.066|8|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|MESSINA|0
1758769|2007-07-26T06:59:35.310000|39.293|16.612|3|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|COSENZA|0
1758859|2007-07-27T00:13:55.400000|38.59|12.554|33.3|BULLETIN-SISPICK||||ML|3.0|Bollettino Sismico Italiano INGV|TRAPANI|0
1758919|2007-07-27T04:59:11.760000|42.82|13.155|7.8|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|PERUGIA|0
1759189|2007-07-28T00:41:24.690000|43.679|13.391|8.2|BULLETIN-SISPICK||||ML|3.1|Bollettino Sismico Italiano INGV|ANCONA|0
1759229|2007-07-28T01:55:50.060000|38.355|15.201|117.7|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|MESSINA|0
1759369|2007-07-28T18:13:17.600000|46.412|12.959|9.5|BULLETIN-SISPICK||||Md|2.6|Bollettino Sismico Italiano INGV|UDINE|0
1759689|2007-07-29T15:22:12.050000|38.643|15.527|159.3|BULLETIN-SISPICK||||ML|3.1|Bollettino Sismico Italiano INGV|VIBO VALENTIA|0
1759779|2007-07-29T19:47:48.930000|37.344|15.684|9.6|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|SIRACUSA|0
1759919|2007-07-30T17:25:52.380000|44.799|10.23|10|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|PARMA|0
1759929|2007-07-30T19:03:00.100000|44.913|10.01|1.1|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|PIACENZA|0
1759939|2007-07-30T19:05:43.080000|44.898|10.003|20.5|BULLETIN-SISPICK||||Mw|4.2|TDMT Historical|PIACENZA|0
1759959|2007-07-30T19:20:11.550000|44.929|9.988|4.2|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|PIACENZA|0
1759979|2007-07-30T19:52:00.920000|37.473|14.746|28.1|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|CATANIA|0
1759989|2007-07-30T19:58:02.030000|37.469|14.738|29.8|BULLETIN-SISPICK||||ML|2.9|Bollettino Sismico Italiano INGV|CATANIA|0
1760019|2007-07-30T21:52:27.640000|37.474|14.764|28.4|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|CATANIA|0
1760029|2007-07-30T22:21:48.480000|37.471|14.754|28.1|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|CATANIA|0
1760039|2007-07-30T22:41:53.000000|37.474|14.761|29.3|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|CATANIA|0
1760059|2007-07-31T00:22:04.050000|41.856|15.574|9.4|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|FOGGIA|0
1760069|2007-07-31T00:33:48.430000|37.496|14.758|33.8|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|CATANIA|0
1760079|2007-07-31T02:34:44.830000|37.45|15.954|36|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|REGGIO CALABRIA|0
1760099|2007-07-31T06:07:30.850000|37.467|14.753|27.4|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|CATANIA|0
1760109|2007-07-31T06:53:16.150000|37.468|14.738|27.8|BULLETIN-SISPICK||||ML|3.1|Bollettino Sismico Italiano INGV|CATANIA|0
1760139|2007-07-31T10:37:54.850000|37.475|14.756|29|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|CATANIA|0
1760159|2007-07-31T16:36:43.960000|39.185|17.216|3.8|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|CROTONE|0
1760169|2007-07-31T18:01:26.670000|39.279|17.206|10|BULLETIN-SISPICK||||ML|2.8|Bollettino Sismico Italiano INGV|CROTONE|0
1760239|2007-08-01T00:07:54.920000|39.003|17.176|10|BULLETIN-SISPICK||||Mw|4.2|TDMT Historical|CROTONE|0
1760289|2007-08-01T04:35:50.580000|38.508|14.895|9.2|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|MESSINA|0
1760309|2007-08-01T09:17:29.310000|43.781|7.72|10.3|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|IMPERIA|0
1760339|2007-08-01T12:17:25.020000|43.673|13.373|5.5|BULLETIN-SISPICK||||ML|3.0|Bollettino Sismico Italiano INGV|ANCONA|0
1760349|2007-08-01T13:02:18.930000|38.502|14.697|10|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|MESSINA|0
1760419|2007-08-01T22:07:18.750000|41.856|15.6|1.2|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|FOGGIA|0
1760429|2007-08-01T23:35:47.700000|37.623|15.178|1.7|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|CATANIA|0
1760439|2007-08-01T23:38:17.290000|37.635|15.165|3.6|BULLETIN-SISPICK||||ML|3.0|Bollettino Sismico Italiano INGV|CATANIA|0
1760459|2007-08-02T00:03:15.920000|44.056|11.192|2.6|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|PRATO|0
1760519|2007-08-02T06:20:43.720000|38.486|15.34|118.3|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|MESSINA|0
1760589|2007-08-02T12:45:43.280000|42.541|18.944|10|BULLETIN-SISPICK||||ML|3.2|Bollettino Sismico Italiano INGV|Adriatico_meridionale|0
1760629|2007-08-02T19:32:05.080000|37.986|15.273|38.8|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|MESSINA|0
1760679|2007-08-03T00:57:25.020000|45.94|7.884|8.8|BULLETIN-SISPICK||||Md|2.1|Bollettino Sismico Italiano INGV|VERBANIA|0
1760699|2007-08-03T01:13:15.800000|43.058|12.91|9.8|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|MACERATA|0
1760749|2007-08-03T04:14:22.900000|37.943|16.338|10.5|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|REGGIO CALABRIA|0
1760759|2007-08-03T07:17:17.120000|37.961|16.336|10.1|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|REGGIO CALABRIA|0
1760829|2007-08-03T12:42:02.220000|37.936|16.346|7.8|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|REGGIO CALABRIA|0
1760839|2007-08-03T13:30:40.490000|43.134|11.052|8.4|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|GROSSETO|0
1760859|2007-08-03T15:01:30.400000|37.167|15.143|17.7|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|SIRACUSA|0
1760929|2007-08-04T00:20:20.690000|46.001|12.247|3.9|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|TREVISO|0
1760939|2007-08-04T00:25:13.950000|45.994|12.252|7.5|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|TREVISO|0
1760949|2007-08-04T00:56:15.420000|46.009|12.249|6.2|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|TREVISO|0
1760979|2007-08-04T02:14:48.060000|38.47|15.509|133.2|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|MESSINA|0
1761039|2007-08-04T09:20:17.680000|40.46|15.815|10.5|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|POTENZA|0
1761079|2007-08-05T09:28:20.090000|38.227|15.922|10.3|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|REGGIO CALABRIA|0
1761099|2007-08-05T11:15:43.760000|46.927|9.644|2|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|SONDRIO|0
1761129|2007-08-05T20:09:30.710000|41.865|15.578|2.6|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|FOGGIA|0
1761139|2007-08-05T20:25:34.650000|41.436|15.818|5|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|FOGGIA|0
1761179|2007-08-06T03:30:14.670000|46.369|10.855|3|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|TRENTO|0
1761259|2007-08-06T17:10:29.480000|42.413|13.46|10.2|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|L`AQUILA|0
1761409|2007-08-07T05:05:10.130000|46.013|6.928|6.3|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|AOSTA|0
1761429|2007-08-07T05:55:41.990000|37.836|14.869|33.3|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|CATANIA|0
1761439|2007-08-07T05:59:46.300000|37.83|14.829|32.1|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|CATANIA|0
1761489|2007-08-07T13:19:10.270000|41.782|15.937|10.5|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|FOGGIA|0
1761499|2007-08-07T15:01:22.390000|37.162|15.098|16.2|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|SIRACUSA|0
1761789|2007-08-09T12:57:53.850000|39.367|15.665|234.7|BULLETIN-SISPICK||||ML|3.0|Bollettino Sismico Italiano INGV|COSENZA|0
1761819|2007-08-09T18:25:08.420000|40.15|14.483|36.4|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|SALERNO|0
1761829|2007-08-09T18:32:24.150000|41.429|15.863|2.2|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|FOGGIA|0
1761859|2007-08-10T07:23:50.000000|39.987|16.198|22|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|POTENZA|0
1761879|2007-08-10T09:33:39.350000|38.549|12.56|5|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|TRAPANI|0
1761919|2007-08-10T14:59:29.990000|42.928|16.211|10|BULLETIN-SISPICK||||ML|3.1|Bollettino Sismico Italiano INGV|Adriatico_meridionale|0
1761929|2007-08-10T16:28:53.070000|38.905|15.742|172.9|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|VIBO VALENTIA|0
1761999|2007-08-11T01:02:58.210000|38.713|15.587|97.8|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|VIBO VALENTIA|0
1762009|2007-08-11T02:19:07.320000|35.572|14.148|36.2|BULLETIN-SISPICK||||ML|2.8|Bollettino Sismico Italiano INGV|Mar_di_Sicilia      |0
1762049|2007-08-11T11:26:13.720000|46.208|8.835|2.1|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|VARESE|0
1762069|2007-08-11T12:40:35.850000|44.533|7.21|13.3|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|CUNEO|0
1762179|2007-08-12T01:52:12.260000|42.775|13.018|7.3|BULLETIN-SISPICK||||ML|3.4|Bollettino Sismico Italiano INGV|PERUGIA|0
1762199|2007-08-12T02:00:14.510000|42.773|13.046|8.8|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|PERUGIA|0
1762419|2007-08-12T13:49:06.510000|41.969|15.63|2.3|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|FOGGIA|0
1762459|2007-08-12T19:27:26.000000|42.782|13.042|9.5|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|PERUGIA|0
1762469|2007-08-12T19:31:37.850000|42.779|13.042|9.4|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|PERUGIA|0
1762479|2007-08-12T20:23:51.350000|38.485|15.499|129.2|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|MESSINA|0
1762669|2007-08-13T10:45:56.800000|38.556|14.497|20.8|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|MESSINA|0
1762689|2007-08-13T13:58:29.110000|45.136|13.401|10|BULLETIN-SISPICK||||ML|3.4|Bollettino Sismico Italiano INGV|TRIESTE|0
1762729|2007-08-13T16:52:57.960000|43.709|13.412|10.5|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|ANCONA|0
1762899|2007-08-14T13:37:00.040000|38.39|15.317|116.1|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|MESSINA|0
1762999|2007-08-15T06:51:28.940000|39.185|17.415|10|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|CROTONE|0
1763029|2007-08-15T10:50:13.850000|44.564|10.504|10.3|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|REGGIO EMILIA|0
1763109|2007-08-16T00:29:42.770000|42.811|13.117|8.2|BULLETIN-SISPICK||||ML|3.5|Bollettino Sismico Italiano INGV|PERUGIA|0
1763129|2007-08-16T01:43:50.060000|41.772|15.941|24.1|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|FOGGIA|0
1763179|2007-08-16T04:25:49.700000|42.814|13.152|9.1|BULLETIN-SISPICK||||ML|2.8|Bollettino Sismico Italiano INGV|PERUGIA|0
1763229|2007-08-16T08:36:25.800000|36.633|14.902|2.8|BULLETIN-SISPICK||||ML|2.8|Bollettino Sismico Italiano INGV|RAGUSA|0
1763349|2007-08-16T20:46:05.030000|41.51|13.771|6.9|BULLETIN-SISPICK||||ML|3.2|Bollettino Sismico Italiano INGV|FROSINONE|0
1763379|2007-08-16T22:52:09.650000|43.777|12.031|5.9|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|FORLI|0
1763399|2007-08-16T23:47:29.220000|42.814|13.146|8.3|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|PERUGIA|0
1763409|2007-08-17T00:05:07.510000|46.581|13.876|9.1|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|UDINE|0
1763519|2007-08-17T11:32:52.390000|38.387|15.358|118.2|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|MESSINA|0
1763639|2007-08-17T23:51:57.050000|37.165|16.365|25.4|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|Mar_Ionio           |0
1763729|2007-08-18T10:44:46.530000|46.085|14.893|10|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|Northwestern Balkan Peninsula|0
1763739|2007-08-18T11:59:59.810000|44.373|10.88|7.9|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|MODENA|0
1763759|2007-08-18T12:46:33.460000|41.92|10.431|10|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|Tirreno_centrale    |0
1763779|2007-08-18T14:04:07.980000|38.275|15.173|10.9|BULLETIN-SISPICK||||Mw|4.1|TDMT Historical|MESSINA|0
1763789|2007-08-18T14:10:18.950000|38.231|15.192|11.4|BULLETIN-SISPICK||||ML|2.9|Bollettino Sismico Italiano INGV|MESSINA|0
1763799|2007-08-18T14:12:36.260000|38.21|15.162|9.5|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|MESSINA|0
1763809|2007-08-18T14:14:48.960000|38.223|15.172|10|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|MESSINA|0
1763819|2007-08-18T14:19:25.040000|41.966|10.464|10|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|GROSSETO|0
1763829|2007-08-18T14:21:11.840000|38.253|15.173|16.9|BULLETIN-SISPICK||||ML|3.2|Bollettino Sismico Italiano INGV|MESSINA|0
1763849|2007-08-18T14:27:17.470000|38.209|15.163|9.7|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|MESSINA|0
1763859|2007-08-18T14:28:39.240000|38.217|15.16|10.6|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|MESSINA|0
1763879|2007-08-18T14:45:11.360000|38.213|15.154|10.1|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|MESSINA|0
1763889|2007-08-18T14:55:39.500000|38.2|15.149|9.1|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|MESSINA|0
1763899|2007-08-18T14:59:49.550000|38.222|15.175|10.9|BULLETIN-SISPICK||||ML|2.8|Bollettino Sismico Italiano INGV|MESSINA|0
1763909|2007-08-18T15:00:10.570000|38.2|15.154|10|BULLETIN-SISPICK||||ML|2.9|Bollettino Sismico Italiano INGV|MESSINA|0
1763929|2007-08-18T16:01:47.350000|38.219|15.167|10.8|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|MESSINA|0
1763939|2007-08-18T16:22:18.560000|38.196|15.154|10.4|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|MESSINA|0
1763949|2007-08-18T16:43:01.350000|36.987|14.408|27.4|BULLETIN-SISPICK||||ML|2.9|Bollettino Sismico Italiano INGV|RAGUSA|0
1763989|2007-08-18T19:49:35.380000|38.207|15.169|9.9|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|MESSINA|0
1764009|2007-08-18T20:29:00.550000|38.22|15.172|8.9|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|MESSINA|0
1764049|2007-08-18T21:53:27.640000|39.166|17.314|19.7|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|CROTONE|0
1764089|2007-08-19T00:18:59.400000|38.2|15.17|7.8|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|MESSINA|0
1764159|2007-08-19T02:09:20.780000|38.218|15.165|10.1|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|MESSINA|0
1764229|2007-08-19T03:19:44.270000|43.999|11.667|10|BULLETIN-SISPICK||||Md|2.0|Bollettino Sismico Italiano INGV|FIRENZE|0
1764239|2007-08-19T03:51:10.990000|38.199|15.166|8|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|MESSINA|0
1764259|2007-08-19T05:10:30.620000|38.227|15.188|7.7|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|MESSINA|0
1764289|2007-08-19T09:12:55.980000|38.218|15.173|10.9|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|MESSINA|0
1764339|2007-08-19T13:11:11.650000|38.207|15.169|9.2|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|MESSINA|0
1764369|2007-08-19T18:54:33.210000|38.206|15.159|10|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|MESSINA|0
1764459|2007-08-19T23:15:22.740000|42.818|13.165|8.6|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|PERUGIA|0
1764559|2007-08-20T03:28:09.530000|42.817|13.156|8.8|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|PERUGIA|0
1764609|2007-08-20T10:26:37.460000|41.812|15.612|10.8|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|FOGGIA|0
1764629|2007-08-20T13:54:38.890000|44.628|7.046|11.3|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|CUNEO|0
1764659|2007-08-20T14:19:58.830000|41.875|15.619|2.8|BULLETIN-SISPICK||||ML|2.9|Bollettino Sismico Italiano INGV|FOGGIA|0
1764689|2007-08-20T17:12:50.730000|44.626|7.051|13.4|BULLETIN-SISPICK||||ML|3.2|Bollettino Sismico Italiano INGV|CUNEO|0
1764719|2007-08-20T17:24:41.880000|44.624|7.036|10|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|CUNEO|0
1764759|2007-08-20T21:29:02.210000|38.332|14.676|10|BULLETIN-SISPICK||||ML|2.7|Bollettino Sismico Italiano INGV|MESSINA|0
1764789|2007-08-21T03:27:49.620000|39.55|15.716|265.9|BULLETIN-SISPICK||||ML|3.3|Bollettino Sismico Italiano INGV|COSENZA|0
1764799|2007-08-21T03:38:57.000000|39.092|16.481|5.4|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|COSENZA|0
1764839|2007-08-21T18:09:49.370000|47.045|9.555|10|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|Alpi_Atesine        |0
1764869|2007-08-21T19:36:09.320000|38.668|12.41|10|BULLETIN-SISPICK||||Md|2.6|Bollettino Sismico Italiano INGV|Tirreno_meridionale_B|0
1764879|2007-08-21T19:51:58.890000|38.589|14.882|8.3|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|MESSINA|0
1764949|2007-08-22T07:07:08.320000|41.445|15.794|2.3|BULLETIN-SISPICK||||ML|2.8|Bollettino Sismico Italiano INGV|FOGGIA|0
1765019|2007-08-22T11:44:47.660000|42.057|15.62|10.3|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|FOGGIA|0
1765199|2007-08-23T09:15:09.220000|43.154|13.404|25.9|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|MACERATA|0
1765229|2007-08-23T09:31:19.980000|43.135|13.433|3|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|ASCOLI PICENO|0
1765289|2007-08-23T13:18:08.510000|41.775|15.842|23.6|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|FOGGIA|0
1765339|2007-08-23T20:38:51.780000|35.701|14.657|10|BULLETIN-SISPICK||||ML|2.8|Bollettino Sismico Italiano INGV|Mar_di_Sicilia      |0
1765349|2007-08-23T21:35:01.360000|46.726|9.522|10|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|SONDRIO|0
1765359|2007-08-23T22:04:02.820000|38.606|14.907|10|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|MESSINA|0
1765379|2007-08-23T23:38:47.840000|42.82|13.171|7.9|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|PERUGIA|0
1765409|2007-08-24T01:34:41.340000|38.217|15.182|7.5|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|MESSINA|0
1765509|2007-08-24T10:00:03.310000|43.153|13.404|29.7|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|MACERATA|0
1765549|2007-08-24T15:22:50.420000|38.172|15.177|10|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|MESSINA|0
1765569|2007-08-24T16:47:40.560000|38.172|15.181|10|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|MESSINA|0
1765599|2007-08-24T19:30:09.540000|38.499|15.467|132.5|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|MESSINA|0
1765609|2007-08-24T19:33:24.890000|38.48|15.44|130.1|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|MESSINA|0
1765669|2007-08-25T04:46:54.840000|37.703|13.396|5|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|PALERMO|0
1765679|2007-08-25T06:21:13.260000|44.019|7.551|10|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|IMPERIA|0
1765699|2007-08-25T07:50:51.740000|37.744|14.763|26.4|BULLETIN-SISPICK||||ML|2.5|Bollettino Sismico Italiano INGV|CATANIA|0
1765799|2007-08-25T19:38:07.440000|38.418|15.503|125.6|BULLETIN-SISPICK||||ML|2.1|Bollettino Sismico Italiano INGV|MESSINA|0
1765879|2007-08-26T05:31:11.550000|38.25|14.812|120.8|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|MESSINA|0
1765929|2007-08-26T12:09:51.070000|40.782|16.028|7.6|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|POTENZA|0
1765949|2007-08-26T15:36:58.340000|43.645|11.996|50.3|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|AREZZO|0
1765989|2007-08-26T20:23:13.760000|40.471|15.411|9|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|SALERNO|0
1766159|2007-08-27T10:02:41.990000|43.397|12.458|8.2|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|PERUGIA|0
1766219|2007-08-27T15:15:12.310000|43.503|10.327|15.3|BULLETIN-SISPICK||||ML|2.4|Bollettino Sismico Italiano INGV|LIVORNO|0
1766259|2007-08-27T17:20:11.260000|37.618|15.282|7.7|BULLETIN-SISPICK||||ML|2.2|Bollettino Sismico Italiano INGV|CATANIA|0
1766319|2007-08-28T00:28:33.550000|37.669|15.341|7.6|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|CATANIA|0
1766429|2007-08-28T09:21:08.740000|37.183|14.539|26.6|BULLETIN-SISPICK||||ML|2.6|Bollettino Sismico Italiano INGV|CATANIA|0
1766559|2007-08-28T22:13:33.850000|41.684|15.772|2|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|FOGGIA|0
1766569|2007-08-28T22:30:04.200000|40.517|15.617|9.4|BULLETIN-SISPICK||||ML|2.0|Bollettino Sismico Italiano INGV|POTENZA|0
1766689|2007-08-29T04:00:58.770000|42.826|13.19|6.1|BULLETIN-SISPICK||||ML|2.3|Bollettino Sismico Italiano INGV|MACERATA|0
1766839|2007-08-29T20:10:14.670000|40.616|15.536|4.6|BULLETIN-SISPICK||||ML|2.8|Bollettino Sismico Italiano INGV|POTENZA|0
